Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
IS4GEN Double Extra Large,is4gen.2xlarge,48 GiB,8 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$1.1526 hourly,$0.7861 hourly,$0.3873 hourly,unavailable,unavailable
IS4GEN Quadruple Extra Large,is4gen.4xlarge,96 GiB,16 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$2.3052 hourly,$1.5722 hourly,$0.8438 hourly,unavailable,unavailable
IS4GEN Eight Extra Large,is4gen.8xlarge,192 GiB,32 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$4.6104 hourly,$3.1445 hourly,$1.5154 hourly,unavailable,unavailable
M1 General Purpose Small,m1.small,1.7 GiB,1 vCPUs,160 GB HDD,Low,$0.044 hourly,$0.028 hourly,$0.0144 hourly,$0.075 hourly,$0.057 hourly
M1 General Purpose Medium,m1.medium,3.75 GiB,1 vCPUs,410 GB HDD,Moderate,$0.087 hourly,$0.056 hourly,$0.0292 hourly,$0.149 hourly,$0.115 hourly
M1 General Purpose Large,m1.large,7.5 GiB,2 vCPUs,840 GB (2×420 GB HDD),Moderate,$0.175 hourly,$0.112 hourly,$0.062 hourly,$0.299 hourly,$0.232 hourly
M1 General Purpose Extra Large,m1.xlarge,15 GiB,4 vCPUs,1680 GB (4×420 GB HDD),High,$0.35 hourly,$0.224 hourly,$0.1285 hourly,$0.598 hourly,$0.465 hourly
M2 High Memory Extra Large,m2.xlarge,17.1 GiB,2 vCPUs,420 GB HDD,Moderate,$0.245 hourly,$0.111 hourly,$0.0922 hourly,$0.345 hourly,$0.249 hourly
M2 High Memory Double Extra Large,m2.2xlarge,34.2 GiB,4 vCPUs,850 GB HDD,Moderate,$0.49 hourly,$0.222 hourly,$0.1825 hourly,$0.69 hourly,$0.496 hourly
M2 High Memory Quadruple Extra Large,m2.4xlarge,68.4 GiB,8 vCPUs,1680 GB (2×840 GB HDD),High,$0.98 hourly,$0.444 hourly,$0.4184 hourly,$1.38 hourly,$0.991 hourly
M3 General Purpose Medium,m3.medium,3.75 GiB,1 vCPUs,4 GB SSD,Moderate,$0.067 hourly,$0.048 hourly,$0.0219 hourly,$0.13 hourly,$0.10 hourly
M3 General Purpose Large,m3.large,7.5 GiB,2 vCPUs,32 GB SSD,Moderate,$0.133 hourly,$0.095 hourly,$0.0473 hourly,$0.259 hourly,$0.199 hourly
M3 General Purpose Extra Large,m3.xlarge,15 GiB,4 vCPUs,80 GB (2×40 GB SSD),High,$0.266 hourly,$0.19 hourly,$0.0961 hourly,$0.518 hourly,$0.397 hourly
M3 General Purpose Double Extra Large,m3.2xlarge,30 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.532 hourly,$0.38 hourly,$0.2138 hourly,$1.036 hourly,$0.793 hourly
M4 General Purpose Large,m4.large,8 GiB,2 vCPUs,EBS only,Moderate,$0.10 hourly,$0.062 hourly,$0.0422 hourly,$0.192 hourly,$0.154 hourly
M4 General Purpose Extra Large,m4.xlarge,16 GiB,4 vCPUs,EBS only,High,$0.20 hourly,$0.1239 hourly,$0.0839 hourly,$0.384 hourly,$0.3079 hourly
M4 General Purpose Double Extra Large,m4.2xlarge,32 GiB,8 vCPUs,EBS only,High,$0.40 hourly,$0.2478 hourly,$0.1741 hourly,$0.768 hourly,$0.6158 hourly
M4 General Purpose Quadruple Extra Large,m4.4xlarge,64 GiB,16 vCPUs,EBS only,High,$0.80 hourly,$0.4956 hourly,$0.3767 hourly,$1.536 hourly,$1.2316 hourly
M4 General Purpose Deca Extra Large,m4.10xlarge,160 GiB,40 vCPUs,EBS only,10 Gigabit,$2.00 hourly,$1.239 hourly,$0.68 hourly,$3.84 hourly,$3.079 hourly
M4 General Purpose 16xlarge Extra Large,m4.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.20 hourly,$1.9824 hourly,$1.1537 hourly,$6.144 hourly,$4.9264 hourly
M5 General Purpose Large,m5.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.096 hourly,$0.06 hourly,$0.036 hourly,$0.188 hourly,$0.152 hourly
M5 General Purpose Extra Large,m5.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.192 hourly,$0.121 hourly,$0.0685 hourly,$0.376 hourly,$0.305 hourly
M5 General Purpose Double Extra Large,m5.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.384 hourly,$0.242 hourly,$0.1512 hourly,$0.752 hourly,$0.61 hourly
M5 General Purpose Quadruple Extra Large,m5.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.768 hourly,$0.484 hourly,$0.3105 hourly,$1.504 hourly,$1.22 hourly
M5 General Purpose Eight Extra Large,m5.8xlarge,128 GiB,32 vCPUs,EBS only,10 Gigabit,$1.536 hourly,$0.968 hourly,$0.5583 hourly,$3.008 hourly,$2.44 hourly
M5 General Purpose 12xlarge Extra Large,m5.12xlarge,192 GiB,48 vCPUs,EBS only,12 Gigabit,$2.304 hourly,$1.452 hourly,$0.7557 hourly,$4.512 hourly,$3.66 hourly
M5 General Purpose 16xlarge Extra Large,m5.16xlarge,256 GiB,64 vCPUs,EBS only,20 Gigabit,$3.072 hourly,$1.935 hourly,$1.0182 hourly,$6.016 hourly,$4.879 hourly
M5 General Purpose 24xlarge,m5.24xlarge,384 GiB,96 vCPUs,EBS only,25 Gigabit,$4.608 hourly,$2.903 hourly,$1.5814 hourly,$9.024 hourly,$7.319 hourly
M5 General Purpose Metal,m5.metal,384 GiB,96 vCPUs,EBS only,25 Gigabit,$4.608 hourly,$2.903 hourly,$1.4533 hourly,$9.024 hourly,$7.319 hourly
M5A Large,m5a.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.086 hourly,$0.054 hourly,$0.0322 hourly,$0.178 hourly,$0.146 hourly
M5A Extra Large,m5a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.172 hourly,$0.108 hourly,$0.0729 hourly,$0.356 hourly,$0.292 hourly
M5A Double Extra Large,m5a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.344 hourly,$0.217 hourly,$0.132 hourly,$0.712 hourly,$0.585 hourly
M5A Quadruple Extra Large,m5a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.688 hourly,$0.433 hourly,$0.2766 hourly,$1.424 hourly,$1.169 hourly
M5A Eight Extra Large,m5a.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$1.376 hourly,$0.867 hourly,$0.6217 hourly,$2.848 hourly,$2.339 hourly
M5A 12xlarge Extra Large,m5a.12xlarge,192 GiB,48 vCPUs,EBS only,10 Gigabit,$2.064 hourly,$1.30 hourly,$0.7902 hourly,$4.272 hourly,$3.508 hourly
M5A 16xlarge Extra Large,m5a.16xlarge,256 GiB,64 vCPUs,EBS only,12 Gigabit,$2.752 hourly,$1.734 hourly,$1.0662 hourly,$5.696 hourly,$4.678 hourly
M5A 24xlarge,m5a.24xlarge,384 GiB,96 vCPUs,EBS only,20 Gigabit,$4.128 hourly,$2.601 hourly,$1.3831 hourly,$8.544 hourly,$7.017 hourly
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.103 hourly,$0.065 hourly,$0.0467 hourly,$0.195 hourly,$0.157 hourly
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.206 hourly,$0.13 hourly,$0.1053 hourly,$0.39 hourly,$0.314 hourly
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.412 hourly,$0.26 hourly,$0.2313 hourly,$0.78 hourly,$0.628 hourly
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.824 hourly,$0.519 hourly,$0.4024 hourly,$1.56 hourly,$1.255 hourly
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$1.648 hourly,$1.038 hourly,$0.7545 hourly,$3.12 hourly,$2.51 hourly
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$2.472 hourly,$1.557 hourly,$1.1617 hourly,$4.68 hourly,$3.765 hourly
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$3.296 hourly,$2.076 hourly,$1.3353 hourly,$6.24 hourly,$5.02 hourly
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$4.944 hourly,$3.115 hourly,$1.909 hourly,$9.36 hourly,$7.531 hourly
M5 General Purpose Large,m5d.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.113 hourly,$0.071 hourly,$0.045 hourly,$0.205 hourly,$0.163 hourly
M5 General Purpose Extra Large,m5d.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.226 hourly,$0.142 hourly,$0.1049 hourly,$0.41 hourly,$0.326 hourly
M5 General Purpose Double Extra Large,m5d.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.452 hourly,$0.285 hourly,$0.2432 hourly,$0.82 hourly,$0.653 hourly
M5 General Purpose Quadruple Extra Large,m5d.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.904 hourly,$0.57 hourly,$0.4091 hourly,$1.64 hourly,$1.306 hourly
M5 General Purpose Eight Extra Large,m5d.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$1.808 hourly,$1.139 hourly,$0.7363 hourly,$3.28 hourly,$2.611 hourly
M5 General Purpose 12xlarge Extra Large,m5d.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$2.712 hourly,$1.709 hourly,$0.9468 hourly,$4.92 hourly,$3.917 hourly
M5 General Purpose 16xlarge Extra Large,m5d.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$3.616 hourly,$2.278 hourly,$1.3813 hourly,$6.56 hourly,$5.222 hourly
M5 General Purpose 24xlarge,m5d.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$5.424 hourly,$3.417 hourly,$1.9119 hourly,$9.84 hourly,$7.833 hourly
M5 General Purpose Metal,m5d.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$5.424 hourly,$3.417 hourly,$1.7456 hourly,$9.84 hourly,$7.833 hourly
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,$0.136 hourly,$0.086 hourly,$0.0487 hourly,$0.228 hourly,$0.178 hourly
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,$0.272 hourly,$0.171 hourly,$0.1107 hourly,$0.456 hourly,$0.355 hourly
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,$0.544 hourly,$0.343 hourly,$0.2425 hourly,$0.912 hourly,$0.711 hourly
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,$1.088 hourly,$0.685 hourly,$0.5191 hourly,$1.824 hourly,$1.421 hourly
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,$2.176 hourly,$1.371 hourly,$1.1306 hourly,$3.648 hourly,$2.843 hourly
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,$3.264 hourly,$2.056 hourly,$1.405 hourly,$5.472 hourly,$4.264 hourly
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,$4.352 hourly,$2.742 hourly,$1.8229 hourly,$7.296 hourly,$5.686 hourly
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$6.528 hourly,$4.113 hourly,$2.6038 hourly,$10.944 hourly,$8.529 hourly
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$6.528 hourly,$4.113 hourly,$2.1749 hourly,$10.944 hourly,$8.529 hourly
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.119 hourly,$0.075 hourly,$0.052 hourly,$0.211 hourly,$0.167 hourly
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.238 hourly,$0.15 hourly,$0.0943 hourly,$0.422 hourly,$0.334 hourly
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.476 hourly,$0.30 hourly,$0.2118 hourly,$0.844 hourly,$0.668 hourly
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.952 hourly,$0.60 hourly,$0.3839 hourly,$1.688 hourly,$1.336 hourly
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,$1.904 hourly,$1.20 hourly,$0.9325 hourly,$3.376 hourly,$2.672 hourly
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,$2.856 hourly,$1.799 hourly,$1.2971 hourly,$5.064 hourly,$4.007 hourly
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,$3.808 hourly,$2.399 hourly,$1.6906 hourly,$6.752 hourly,$5.343 hourly
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,$5.712 hourly,$3.599 hourly,$2.2734 hourly,$10.128 hourly,$8.015 hourly
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,$5.712 hourly,$3.599 hourly,$1.9301 hourly,$10.128 hourly,$8.015 hourly
M5ZN Large,m5zn.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.1652 hourly,$0.1041 hourly,$0.0621 hourly,$0.2572 hourly,$0.1961 hourly
M5ZN Extra Large,m5zn.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.3303 hourly,$0.2081 hourly,$0.1545 hourly,$0.5143 hourly,$0.3921 hourly
M5ZN Double Extra Large,m5zn.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.6607 hourly,$0.4162 hourly,$0.2976 hourly,$1.0287 hourly,$0.7842 hourly
M5ZN 3xlarge,m5zn.3xlarge,48 GiB,12 vCPUs,EBS only,Up to 25 Gigabit,$0.991 hourly,$0.6243 hourly,$0.5253 hourly,$1.543 hourly,$1.1763 hourly
M5ZN 6xlarge,m5zn.6xlarge,96 GiB,24 vCPUs,EBS only,50 Gigabit,$1.982 hourly,$1.2487 hourly,$1.0903 hourly,$3.086 hourly,$2.3527 hourly
M5ZN 12xlarge Extra Large,m5zn.12xlarge,192 GiB,48 vCPUs,EBS only,100 Gigabit,$3.9641 hourly,$2.4974 hourly,$2.0368 hourly,$6.1721 hourly,$4.7054 hourly
M5ZN Metal,m5zn.metal,192 GiB,48 vCPUs,EBS only,100 Gigabit,$3.9641 hourly,$2.4974 hourly,$1.9088 hourly,$6.1721 hourly,$4.7054 hourly
M6A Large,m6a.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0864 hourly,$0.0572 hourly,$0.0352 hourly,$0.1784 hourly,$0.0572 hourly
M6A Extra Large,m6a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.1728 hourly,$0.1143 hourly,$0.0719 hourly,$0.3568 hourly,$0.1143 hourly
M6A Double Extra Large,m6a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.3456 hourly,$0.2286 hourly,$0.1508 hourly,$0.7136 hourly,$0.5966 hourly
M6A Quadruple Extra Large,m6a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.6912 hourly,$0.4572 hourly,$0.3307 hourly,$1.4272 hourly,$1.1932 hourly
M6A Eight Extra Large,m6a.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.3824 hourly,$0.9145 hourly,$0.5667 hourly,$2.8544 hourly,$0.9145 hourly
M6A 12xlarge Extra Large,m6a.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.0736 hourly,$1.3717 hourly,$0.7827 hourly,$4.2816 hourly,$1.3717 hourly
M6A 16xlarge Extra Large,m6a.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$2.7648 hourly,$1.8289 hourly,$1.0336 hourly,$5.7088 hourly,$4.7729 hourly
M6A 24xlarge,m6a.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$4.1472 hourly,$2.7434 hourly,$1.5162 hourly,$8.5632 hourly,$7.1594 hourly
M6A 32xlarge,m6a.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$5.5296 hourly,$3.6578 hourly,$1.8844 hourly,$11.4176 hourly,$3.6578 hourly
M6A 48xlarge,m6a.48xlarge,768 GiB,192 vCPUs,EBS only,50 Gigabit,$8.2944 hourly,$5.4868 hourly,$2.9739 hourly,$17.1264 hourly,$14.3188 hourly
M6A Metal,m6a.metal,768 GiB,192 vCPUs,EBS only,50 Gigabit,$8.2944 hourly,$5.4868 hourly,$2.7423 hourly,$17.1264 hourly,$5.4868 hourly
M6G Medium,m6g.medium,4 GiB,1 vCPUs,EBS only,Up to 10 Gigabit,$0.0385 hourly,$0.0241 hourly,$0.0144 hourly,unavailable,unavailable
M6G Large,m6g.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.077 hourly,$0.0483 hourly,$0.0281 hourly,unavailable,unavailable
M6G Extra Large,m6g.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.154 hourly,$0.0966 hourly,$0.0524 hourly,unavailable,unavailable
M6G Double Extra Large,m6g.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.308 hourly,$0.1932 hourly,$0.1113 hourly,unavailable,unavailable
M6G Quadruple Extra Large,m6g.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.616 hourly,$0.3864 hourly,$0.2211 hourly,unavailable,unavailable
M6G Eight Extra Large,m6g.8xlarge,128 GiB,32 vCPUs,EBS only,12 Gigabit,$1.232 hourly,$0.7728 hourly,$0.4439 hourly,unavailable,unavailable
M6G 12xlarge Extra Large,m6g.12xlarge,192 GiB,48 vCPUs,EBS only,20 Gigabit,$1.848 hourly,$1.1592 hourly,$0.5857 hourly,unavailable,unavailable
M6G 16xlarge Extra Large,m6g.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$2.464 hourly,$1.5456 hourly,$0.8223 hourly,unavailable,unavailable
M6G Metal,m6g.metal,256 GiB,64 vCPUs,EBS only,25 Gigabit,$2.464 hourly,$1.5456 hourly,$0.8351 hourly,unavailable,unavailable
M6GD Medium,m6gd.medium,4 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0452 hourly,$0.0285 hourly,$0.0154 hourly,unavailable,unavailable
M6GD Large,m6gd.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.0904 hourly,$0.057 hourly,$0.0314 hourly,unavailable,unavailable
M6GD Extra Large,m6gd.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.1808 hourly,$0.1139 hourly,$0.075 hourly,unavailable,unavailable
M6GD Double Extra Large,m6gd.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.3616 hourly,$0.2278 hourly,$0.1279 hourly,unavailable,unavailable
M6GD Quadruple Extra Large,m6gd.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.7232 hourly,$0.4556 hourly,$0.2723 hourly,unavailable,unavailable
M6GD Eight Extra Large,m6gd.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$1.4464 hourly,$0.9112 hourly,$0.5506 hourly,unavailable,unavailable
M6GD 12xlarge Extra Large,m6gd.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$2.1696 hourly,$1.3668 hourly,$0.7192 hourly,unavailable,unavailable
M6GD 16xlarge Extra Large,m6gd.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$2.8928 hourly,$1.8225 hourly,$1.0492 hourly,unavailable,unavailable
M6GD Metal,m6gd.metal,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$2.8928 hourly,$1.8225 hourly,$0.9432 hourly,unavailable,unavailable
M6I Large,m6i.large,8 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.096 hourly,$0.0635 hourly,$0.0358 hourly,$0.188 hourly,$0.1555 hourly
M6I Extra Large,m6i.xlarge,16 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.192 hourly,$0.127 hourly,$0.0658 hourly,$0.376 hourly,$0.311 hourly
M6I Double Extra Large,m6i.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.384 hourly,$0.254 hourly,$0.1397 hourly,$0.752 hourly,$0.254 hourly
M6I Quadruple Extra Large,m6i.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.768 hourly,$0.508 hourly,$0.2747 hourly,$1.504 hourly,$0.508 hourly
M6I Eight Extra Large,m6i.8xlarge,128 GiB,32 vCPUs,EBS only,12.5 Gigabit,$1.536 hourly,$1.0161 hourly,$0.5307 hourly,$3.008 hourly,$1.0161 hourly
M6I 12xlarge Extra Large,m6i.12xlarge,192 GiB,48 vCPUs,EBS only,18.75 Gigabit,$2.304 hourly,$1.5241 hourly,$0.8017 hourly,$4.512 hourly,$3.7321 hourly
M6I 16xlarge Extra Large,m6i.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$3.072 hourly,$2.0321 hourly,$1.1901 hourly,$6.016 hourly,$4.9761 hourly
M6I 24xlarge,m6i.24xlarge,384 GiB,96 vCPUs,EBS only,37.5 Gigabit,$4.608 hourly,$3.0482 hourly,$1.5134 hourly,$9.024 hourly,$3.0482 hourly
M6I 32xlarge,m6i.32xlarge,512 GiB,128 vCPUs,EBS only,50 Gigabit,$6.144 hourly,$4.0643 hourly,$2.0691 hourly,$12.032 hourly,$4.0643 hourly
M6I Metal,m6i.metal,512 GiB,128 vCPUs,EBS only,50 Gigabit,$6.144 hourly,$4.0643 hourly,$1.9978 hourly,$12.032 hourly,$4.0643 hourly
M6ID Large,m6id.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.1187 hourly,$0.0748 hourly,$0.0471 hourly,$0.2107 hourly,$0.1668 hourly
M6ID Extra Large,m6id.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.2373 hourly,$0.1495 hourly,$0.0824 hourly,$0.4213 hourly,$0.3335 hourly
M6ID Double Extra Large,m6id.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.4746 hourly,$0.299 hourly,$0.1641 hourly,$0.8426 hourly,$0.667 hourly
M6ID Quadruple Extra Large,m6id.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.9492 hourly,$0.598 hourly,$0.3288 hourly,$1.6852 hourly,$0.598 hourly
M6ID Eight Extra Large,m6id.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$1.8984 hourly,$1.196 hourly,$0.6579 hourly,$3.3704 hourly,$2.668 hourly
M6ID 12xlarge Extra Large,m6id.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$2.8476 hourly,$1.794 hourly,$0.9368 hourly,$5.0556 hourly,$1.794 hourly
M6ID 16xlarge Extra Large,m6id.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$3.7968 hourly,$2.392 hourly,$1.3003 hourly,$6.7408 hourly,$2.392 hourly
M6ID 24xlarge,m6id.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$5.6952 hourly,$3.588 hourly,$1.8625 hourly,$10.1112 hourly,$8.004 hourly
M6ID 32xlarge,m6id.32xlarge,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$7.5936 hourly,$4.784 hourly,$2.579 hourly,$13.4816 hourly,$10.672 hourly
M6ID Metal,m6id.metal,512 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$7.5936 hourly,$4.784 hourly,$2.4214 hourly,$13.4816 hourly,$4.784 hourly
M6IDN Large,m6idn.large,8 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.1591 hourly,$0.1003 hourly,$0.0584 hourly,$0.2511 hourly,$0.1923 hourly
M6IDN Extra Large,m6idn.xlarge,16 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,$0.3182 hourly,$0.2005 hourly,$0.1277 hourly,$0.5022 hourly,$0.2005 hourly
M6IDN Double Extra Large,m6idn.2xlarge,32 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,$0.6365 hourly,$0.401 hourly,$0.2808 hourly,$1.0045 hourly,$0.769 hourly
M6IDN Quadruple Extra Large,m6idn.4xlarge,64 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,$1.273 hourly,$0.802 hourly,$0.6191 hourly,$2.009 hourly,$0.802 hourly
M6IDN Eight Extra Large,m6idn.8xlarge,128 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,$2.5459 hourly,$1.6039 hourly,$1.1602 hourly,$4.0179 hourly,$1.6039 hourly
M6IDN 12xlarge Extra Large,m6idn.12xlarge,192 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$3.8189 hourly,$2.4059 hourly,$1.3968 hourly,$6.0269 hourly,$4.6139 hourly
M6IDN 16xlarge Extra Large,m6idn.16xlarge,256 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$5.0918 hourly,$3.2079 hourly,$1.8073 hourly,$8.0358 hourly,$3.2079 hourly
M6IDN 24xlarge,m6idn.24xlarge,384 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,$7.6378 hourly,$4.8118 hourly,$2.6488 hourly,$12.0538 hourly,$9.2278 hourly
