Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
I7IE 12xlarge Extra Large,i7ie.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),Up to 50 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0059 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE 18xlarge,i7ie.18xlarge,576 GiB,72 vCPUs,45000 GB (6×7500 GB NVMe SSD),Up to 75 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0054 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE 24xlarge,i7ie.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),Up to 100 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0053 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE 48xlarge,i7ie.48xlarge,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),100 Gigabit,$0.0162 hourly / GiB,unavailable,$0.006 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE Metal-24xl,i7ie.metal-24xl,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),Up to 100 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0016 hourly / GiB,$0.022 hourly / GiB,unavailable
I7IE Metal-48xl,i7ie.metal-48xl,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),100 Gigabit,$0.0162 hourly / GiB,unavailable,$0.0017 hourly / GiB,$0.022 hourly / GiB,unavailable
I8G Large,i8g.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0039 hourly / GiB,unavailable,unavailable
I8G Extra Large,i8g.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0042 hourly / GiB,unavailable,unavailable
I8G Double Extra Large,i8g.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0041 hourly / GiB,unavailable,unavailable
I8G Quadruple Extra Large,i8g.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0038 hourly / GiB,unavailable,unavailable
I8G Eight Extra Large,i8g.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),Up to 25 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0039 hourly / GiB,unavailable,unavailable
I8G 12xlarge Extra Large,i8g.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),Up to 28.12 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0056 hourly / GiB,unavailable,unavailable
I8G 16xlarge Extra Large,i8g.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),Up to 37.5 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0039 hourly / GiB,unavailable,unavailable
I8G 24xlarge,i8g.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0038 hourly / GiB,unavailable,unavailable
I8G 48xlarge,i8g.48xlarge,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0052 hourly / GiB,unavailable,unavailable
I8G Metal-24xl,i8g.metal-24xl,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,$0.0107 hourly / GiB,unavailable,$0.0061 hourly / GiB,unavailable,unavailable
I8GE Large,i8ge.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE Extra Large,i8ge.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE Double Extra Large,i8ge.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 3xlarge,i8ge.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 6xlarge,i8ge.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),37.5 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 12xlarge Extra Large,i8ge.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),75 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 18xlarge,i8ge.18xlarge,576 GiB,72 vCPUs,45000 GB (6×7500 GB NVMe SSD),112.5 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 24xlarge,i8ge.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),150 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE 48xlarge,i8ge.48xlarge,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),300 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE Metal-24xl,i8ge.metal-24xl,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),150 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
I8GE Metal-48xl,i8ge.metal-48xl,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),300 Gigabit,$0.0148 hourly / GiB,unavailable,$0.0015 hourly / GiB,unavailable,unavailable
IM4GN Large,im4gn.large,8 GiB,2 vCPUs,937 GB NVMe SSD,Up to 25 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.008 hourly / GiB,unavailable,unavailable
IM4GN Extra Large,im4gn.xlarge,16 GiB,4 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.0081 hourly / GiB,unavailable,unavailable
IM4GN Double Extra Large,im4gn.2xlarge,32 GiB,8 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.0071 hourly / GiB,unavailable,unavailable
IM4GN Quadruple Extra Large,im4gn.4xlarge,64 GiB,16 vCPUs,7500 GB NVMe SSD,25 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.007 hourly / GiB,unavailable,unavailable
IM4GN Eight Extra Large,im4gn.8xlarge,128 GiB,32 vCPUs,15000 GB (2×7500 GB NVMe SSD),50 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.0076 hourly / GiB,unavailable,unavailable
IM4GN 16xlarge Extra Large,im4gn.16xlarge,256 GiB,64 vCPUs,30000 GB (4×7500 GB NVMe SSD),100 Gigabit,$0.0227 hourly / GiB,$0.0146 hourly / GiB,$0.0074 hourly / GiB,unavailable,unavailable
INF1 Extra Large,inf1.xlarge,8 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0285 hourly / GiB,$0.018 hourly / GiB,$0.0098 hourly / GiB,unavailable,unavailable
INF1 Double Extra Large,inf1.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0226 hourly / GiB,$0.0143 hourly / GiB,$0.0079 hourly / GiB,unavailable,unavailable
INF1 6xlarge,inf1.6xlarge,48 GiB,24 vCPUs,EBS only,25 Gigabit,$0.0246 hourly / GiB,$0.0155 hourly / GiB,$0.0084 hourly / GiB,unavailable,unavailable
INF1 24xlarge,inf1.24xlarge,192 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0246 hourly / GiB,$0.0155 hourly / GiB,$0.0082 hourly / GiB,unavailable,unavailable
INF2 Extra Large,inf2.xlarge,16 GiB,4 vCPUs,EBS only,Up to 15 Gigabit,$0.0474 hourly / GiB,$0.0299 hourly / GiB,$0.0156 hourly / GiB,unavailable,unavailable
INF2 Eight Extra Large,inf2.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 25 Gigabit,$0.0154 hourly / GiB,$0.0097 hourly / GiB,$0.0053 hourly / GiB,unavailable,unavailable
INF2 24xlarge,inf2.24xlarge,384 GiB,96 vCPUs,EBS only,50 Gigabit,$0.0169 hourly / GiB,$0.0106 hourly / GiB,$0.0055 hourly / GiB,unavailable,unavailable
INF2 48xlarge,inf2.48xlarge,768 GiB,192 vCPUs,EBS only,100 Gigabit,$0.0169 hourly / GiB,$0.0106 hourly / GiB,$0.0051 hourly / GiB,unavailable,unavailable
IS4GEN Medium,is4gen.medium,6 GiB,1 vCPUs,937 GB NVMe SSD,Up to 25 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0072 hourly / GiB,unavailable,unavailable
IS4GEN Large,is4gen.large,12 GiB,2 vCPUs,1875 GB NVMe SSD,Up to 25 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0096 hourly / GiB,unavailable,unavailable
IS4GEN Extra Large,is4gen.xlarge,24 GiB,4 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0093 hourly / GiB,unavailable,unavailable
IS4GEN Double Extra Large,is4gen.2xlarge,48 GiB,8 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0077 hourly / GiB,unavailable,unavailable
IS4GEN Quadruple Extra Large,is4gen.4xlarge,96 GiB,16 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0092 hourly / GiB,unavailable,unavailable
IS4GEN Eight Extra Large,is4gen.8xlarge,192 GiB,32 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$0.024 hourly / GiB,$0.0164 hourly / GiB,$0.0081 hourly / GiB,unavailable,unavailable
M1 General Purpose Small,m1.small,1.7 GiB,1 vCPUs,160 GB HDD,Low,$0.0259 hourly / GiB,$0.0165 hourly / GiB,$0.0086 hourly / GiB,$0.0441 hourly / GiB,$0.0335 hourly / GiB
M1 General Purpose Medium,m1.medium,3.75 GiB,1 vCPUs,410 GB HDD,Moderate,$0.0232 hourly / GiB,$0.0149 hourly / GiB,$0.0078 hourly / GiB,$0.0397 hourly / GiB,$0.0307 hourly / GiB
M1 General Purpose Large,m1.large,7.5 GiB,2 vCPUs,840 GB (2×420 GB HDD),Moderate,$0.0233 hourly / GiB,$0.0149 hourly / GiB,$0.0079 hourly / GiB,$0.0399 hourly / GiB,$0.0309 hourly / GiB
M1 General Purpose Extra Large,m1.xlarge,15 GiB,4 vCPUs,1680 GB (4×420 GB HDD),High,$0.0233 hourly / GiB,$0.0149 hourly / GiB,$0.0088 hourly / GiB,$0.0399 hourly / GiB,$0.031 hourly / GiB
M2 High Memory Extra Large,m2.xlarge,17.1 GiB,2 vCPUs,420 GB HDD,Moderate,$0.0143 hourly / GiB,$0.0065 hourly / GiB,$0.0053 hourly / GiB,$0.0202 hourly / GiB,$0.0146 hourly / GiB
M2 High Memory Double Extra Large,m2.2xlarge,34.2 GiB,4 vCPUs,850 GB HDD,Moderate,$0.0143 hourly / GiB,$0.0065 hourly / GiB,$0.0054 hourly / GiB,$0.0202 hourly / GiB,$0.0145 hourly / GiB
M2 High Memory Quadruple Extra Large,m2.4xlarge,68.4 GiB,8 vCPUs,1680 GB (2×840 GB HDD),High,$0.0143 hourly / GiB,$0.0065 hourly / GiB,$0.0061 hourly / GiB,$0.0202 hourly / GiB,$0.0145 hourly / GiB
M3 General Purpose Medium,m3.medium,3.75 GiB,1 vCPUs,4 GB SSD,Moderate,$0.0179 hourly / GiB,$0.0128 hourly / GiB,$0.0059 hourly / GiB,$0.0347 hourly / GiB,$0.0267 hourly / GiB
M3 General Purpose Large,m3.large,7.5 GiB,2 vCPUs,32 GB SSD,Moderate,$0.0177 hourly / GiB,$0.0127 hourly / GiB,$0.0063 hourly / GiB,$0.0345 hourly / GiB,$0.0265 hourly / GiB
M3 General Purpose Extra Large,m3.xlarge,15 GiB,4 vCPUs,80 GB (2×40 GB SSD),High,$0.0177 hourly / GiB,$0.0127 hourly / GiB,$0.0064 hourly / GiB,$0.0345 hourly / GiB,$0.0265 hourly / GiB
M3 General Purpose Double Extra Large,m3.2xlarge,30 GiB,8 vCPUs,160 GB (2×80 GB SSD),High,$0.0177 hourly / GiB,$0.0127 hourly / GiB,$0.007 hourly / GiB,$0.0345 hourly / GiB,$0.0264 hourly / GiB
M4 General Purpose Large,m4.large,8 GiB,2 vCPUs,EBS only,Moderate,$0.0125 hourly / GiB,$0.0078 hourly / GiB,$0.0052 hourly / GiB,$0.024 hourly / GiB,$0.0193 hourly / GiB
M4 General Purpose Extra Large,m4.xlarge,16 GiB,4 vCPUs,EBS only,High,$0.0125 hourly / GiB,$0.0077 hourly / GiB,$0.0053 hourly / GiB,$0.024 hourly / GiB,$0.0192 hourly / GiB
M4 General Purpose Double Extra Large,m4.2xlarge,32 GiB,8 vCPUs,EBS only,High,$0.0125 hourly / GiB,$0.0077 hourly / GiB,$0.0054 hourly / GiB,$0.024 hourly / GiB,$0.0192 hourly / GiB
M4 General Purpose Quadruple Extra Large,m4.4xlarge,64 GiB,16 vCPUs,EBS only,High,$0.0125 hourly / GiB,$0.0077 hourly / GiB,$0.0058 hourly / GiB,$0.024 hourly / GiB,$0.0192 hourly / GiB
M4 General Purpose Deca Extra Large,m4.10xlarge,160 GiB,40 vCPUs,EBS only,10 Gigabit,$0.0125 hourly / GiB,$0.0077 hourly / GiB,$0.0045 hourly / GiB,$0.024 hourly / GiB,$0.0192 hourly / GiB
M4 General Purpose 16xlarge Extra Large,m4.16xlarge,256 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0125 hourly / GiB,$0.0077 hourly / GiB,$0.0046 hourly / GiB,$0.024 hourly / GiB,$0.0192 hourly / GiB
M5 General Purpose Large,m5.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.012 hourly / GiB,$0.0075 hourly / GiB,$0.0045 hourly / GiB,$0.0235 hourly / GiB,$0.019 hourly / GiB
M5 General Purpose Extra Large,m5.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0043 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose Double Extra Large,m5.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0046 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose Quadruple Extra Large,m5.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0048 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose Eight Extra Large,m5.8xlarge,128 GiB,32 vCPUs,EBS only,10 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0044 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose 12xlarge Extra Large,m5.12xlarge,192 GiB,48 vCPUs,EBS only,12 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.004 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose 16xlarge Extra Large,m5.16xlarge,256 GiB,64 vCPUs,EBS only,20 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.004 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose 24xlarge,m5.24xlarge,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0042 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5 General Purpose Metal,m5.metal,384 GiB,96 vCPUs,EBS only,25 Gigabit,$0.012 hourly / GiB,$0.0076 hourly / GiB,$0.0039 hourly / GiB,$0.0235 hourly / GiB,$0.0191 hourly / GiB
M5A Large,m5a.large,8 GiB,2 vCPUs,EBS only,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.004 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A Extra Large,m5a.xlarge,16 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0043 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A Double Extra Large,m5a.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0045 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A Quadruple Extra Large,m5a.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0043 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A Eight Extra Large,m5a.8xlarge,128 GiB,32 vCPUs,EBS only,Up to 10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0046 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A 12xlarge Extra Large,m5a.12xlarge,192 GiB,48 vCPUs,EBS only,10 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0042 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A 16xlarge Extra Large,m5a.16xlarge,256 GiB,64 vCPUs,EBS only,12 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0041 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5A 24xlarge,m5a.24xlarge,384 GiB,96 vCPUs,EBS only,20 Gigabit,$0.0108 hourly / GiB,$0.0068 hourly / GiB,$0.0036 hourly / GiB,$0.0223 hourly / GiB,$0.0183 hourly / GiB
M5AD Large,m5ad.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0055 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD Extra Large,m5ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0068 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD Double Extra Large,m5ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0072 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD Quadruple Extra Large,m5ad.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0064 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD Eight Extra Large,m5ad.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),Up to 10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0058 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD 12xlarge Extra Large,m5ad.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),10 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0059 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD 16xlarge Extra Large,m5ad.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),12 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0054 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5AD 24xlarge,m5ad.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),20 Gigabit,$0.0129 hourly / GiB,$0.0081 hourly / GiB,$0.0049 hourly / GiB,$0.0244 hourly / GiB,$0.0196 hourly / GiB
M5 General Purpose Large,m5d.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 10 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0057 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose Extra Large,m5d.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0066 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose Double Extra Large,m5d.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0077 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose Quadruple Extra Large,m5d.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 10 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0065 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose Eight Extra Large,m5d.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),10 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0058 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose 12xlarge Extra Large,m5d.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),12 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0049 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose 16xlarge Extra Large,m5d.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),20 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0052 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose 24xlarge,m5d.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.005 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5 General Purpose Metal,m5d.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),25 Gigabit,$0.0141 hourly / GiB,$0.0089 hourly / GiB,$0.0046 hourly / GiB,$0.0256 hourly / GiB,$0.0204 hourly / GiB
M5DN Large,m5dn.large,8 GiB,2 vCPUs,75 GB NVMe SSD,Up to 25 Gigabit,$0.017 hourly / GiB,$0.0108 hourly / GiB,$0.0063 hourly / GiB,$0.0285 hourly / GiB,$0.0223 hourly / GiB
M5DN Extra Large,m5dn.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 25 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0069 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN Double Extra Large,m5dn.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 25 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0074 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN Quadruple Extra Large,m5dn.4xlarge,64 GiB,16 vCPUs,600 GB (2×300 GB NVMe SSD),Up to 25 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0079 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN Eight Extra Large,m5dn.8xlarge,128 GiB,32 vCPUs,1200 GB (2×600 GB NVMe SSD),25 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0087 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN 12xlarge Extra Large,m5dn.12xlarge,192 GiB,48 vCPUs,1800 GB (2×900 GB NVMe SSD),50 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0073 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN 16xlarge Extra Large,m5dn.16xlarge,256 GiB,64 vCPUs,2400 GB (4×600 GB NVMe SSD),75 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.007 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN 24xlarge,m5dn.24xlarge,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0069 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5DN Metal,m5dn.metal,384 GiB,96 vCPUs,3600 GB (4×900 GB NVMe SSD),100 Gigabit,$0.017 hourly / GiB,$0.0107 hourly / GiB,$0.0059 hourly / GiB,$0.0285 hourly / GiB,$0.0222 hourly / GiB
M5N Large,m5n.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0066 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N Extra Large,m5n.xlarge,16 GiB,4 vCPUs,EBS only,Up to 25 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0059 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N Double Extra Large,m5n.2xlarge,32 GiB,8 vCPUs,EBS only,Up to 25 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0064 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N Quadruple Extra Large,m5n.4xlarge,64 GiB,16 vCPUs,EBS only,Up to 25 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.006 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N Eight Extra Large,m5n.8xlarge,128 GiB,32 vCPUs,EBS only,25 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0069 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N 12xlarge Extra Large,m5n.12xlarge,192 GiB,48 vCPUs,EBS only,50 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0062 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N 16xlarge Extra Large,m5n.16xlarge,256 GiB,64 vCPUs,EBS only,75 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0067 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N 24xlarge,m5n.24xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.0057 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
M5N Metal,m5n.metal,384 GiB,96 vCPUs,EBS only,100 Gigabit,$0.0149 hourly / GiB,$0.0094 hourly / GiB,$0.005 hourly / GiB,$0.0264 hourly / GiB,$0.0209 hourly / GiB
